Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
18.2.2021,"701,00",,,"701,00","0,00",0,0
17.2.2021,"701,00",,,"701,00","0,00",0,0
16.2.2021,"701,00","701,00","701,00","701,00","1,59",50,35.050
15.2.2021,"690,00",,,"690,00","0,00",0,0
12.2.2021,"690,00",,,"690,00","0,00",0,0
11.2.2021,"690,00",,,"690,00","0,00",0,0
10.2.2021,"690,00",,,"690,00","0,00",0,0
09.2.2021,"690,00",,,"690,00","0,00",0,0
08.2.2021,"690,00",,,"690,00","0,00",0,0
05.2.2021,"690,00",,,"690,00","0,00",0,0
04.2.2021,"690,00",,,"690,00","0,00",0,0
03.2.2021,"690,00",,,"690,00","0,00",0,0
02.2.2021,"690,00",,,"690,00","0,00",0,0
01.2.2021,"690,00",,,"690,00","0,00",0,0
29.1.2021,"690,00",,,"690,00","0,00",0,0
28.1.2021,"690,00",,,"690,00","0,00",0,0
27.1.2021,"690,00",,,"690,00","0,00",0,0
26.1.2021,"690,00",,,"690,00","0,00",0,0
25.1.2021,"690,00",,,"690,00","0,00",0,0
22.1.2021,"690,00",,,"690,00","0,00",0,0
21.1.2021,"690,00","690,00","690,00","690,00","0,00",129,89.010
20.1.2021,"690,00","690,00","690,00","690,00","0,00",129,89.010
18.1.2023,"840,00",,,"840,00","0,00",0,0
17.1.2023,"840,00",,,"840,00","0,00",0,0
16.1.2023,"840,00",,,"840,00","0,00",0,0
13.1.2023,"840,00",,,"840,00","0,00",0,0
12.1.2023,"840,00",,,"840,00","0,00",0,0
11.1.2023,"840,00",,,"840,00","0,00",0,0
